x,y,vx,vy,paddle.y
850,75,5,-5,105
845,80,5,-5,105
840,85,5,-5,105
835,90,5,-5,105
830,95,5,-5,105
825,100,5,-5,105
820,105,5,-5,105
815,110,5,-5,105
810,115,5,-5,105
805,120,5,-5,105
800,125,5,-5,105
795,130,5,-5,105
790,135,5,-5,105
785,140,5,-5,105
780,145,5,-5,105
775,150,5,-5,105
770,155,5,-5,105
765,160,5,-5,105
760,165,5,-5,105
755,170,5,-5,105
750,175,5,-5,105
745,180,5,-5,105
740,185,5,-5,105
735,190,5,-5,105
730,195,5,-5,105
725,200,5,-5,105
720,205,5,-5,105
715,210,5,-5,100
710,215,5,-5,95
705,220,5,-5,90
700,225,5,-5,85
695,230,5,-5,80
690,235,5,-5,75
685,240,5,-5,70
680,245,5,-5,65
675,250,5,-5,60
670,255,5,-5,55
665,260,5,-5,55
660,265,5,-5,55
655,270,5,-5,55
650,275,5,-5,55
645,280,5,-5,55
640,285,5,-5,55
635,290,5,-5,55
630,295,5,-5,55
625,300,5,-5,55
620,305,5,-5,55
615,310,5,-5,55
610,315,5,-5,55
605,320,5,-5,55
600,325,5,-5,55
595,330,5,-5,55
590,335,5,-5,55
585,340,5,-5,55
580,345,5,-5,55
575,350,5,-5,55
570,355,5,-5,55
565,360,5,-5,50
560,365,5,-5,45
555,370,5,-5,40
550,375,5,-5,35
545,380,5,-5,30
540,385,5,-5,25
535,390,5,-5,20
530,395,5,-5,20
525,400,5,-5,20
520,405,5,-5,20
515,410,5,-5,20
510,415,5,-5,20
505,420,5,-5,20
500,425,5,-5,20
495,430,5,-5,20
490,435,5,-5,20
485,440,5,-5,20
480,445,5,-5,20
475,450,5,-5,20
470,455,5,-5,20
465,460,5,-5,20
460,465,5,-5,20
455,460,5,5,20
450,455,5,5,20
445,450,5,5,20
440,445,5,5,20
435,440,5,5,20
430,435,5,5,20
425,430,5,5,20
420,425,5,5,20
415,420,5,5,20
410,415,5,5,20
405,410,5,5,20
400,405,5,5,20
395,400,5,5,20
390,395,5,5,20
385,390,5,5,20
380,385,5,5,20
375,380,5,5,20
370,375,5,5,20
365,370,5,5,20
360,365,5,5,20
355,360,5,5,20
350,355,5,5,20
345,350,5,5,20
340,345,5,5,20
335,340,5,5,20
330,335,5,5,20
325,330,5,5,20
320,325,5,5,20
315,320,5,5,20
310,315,5,5,20
305,310,5,5,20
300,305,5,5,20
295,300,5,5,20
290,295,5,5,20
285,290,5,5,20
280,285,5,5,20
275,280,5,5,20
270,275,5,5,20
265,270,5,5,20
260,265,5,5,20
255,260,5,5,20
250,255,5,5,20
245,250,5,5,20
240,245,5,5,20
235,240,5,5,20
230,235,5,5,20
225,230,5,5,20
220,225,5,5,20
215,220,5,5,20
210,215,5,5,20
205,210,5,5,20
200,205,5,5,20
195,200,5,5,20
190,195,5,5,20
185,190,5,5,20
180,185,5,5,20
175,180,5,5,20
170,175,5,5,20
165,170,5,5,20
160,165,5,5,20
155,160,5,5,20
150,155,5,5,20
145,150,5,5,20
140,145,5,5,20
135,140,5,5,20
130,135,5,5,20
125,130,5,5,20
120,125,5,5,20
115,120,5,5,20
110,115,5,5,20
105,110,5,5,20
100,105,5,5,20
95,100,5,5,20
90,95,5,5,20
85,90,5,5,20
80,85,5,5,20
75,80,5,5,20
70,75,5,5,20
65,70,5,5,20
60,65,5,5,20
55,60,5,5,20
50,55,5,5,20
45,50,5,5,20
40,45,5,5,20
40,35,-5,5,20
45,40,-5,-5,20
50,45,-5,-5,20
55,50,-5,-5,20
60,55,-5,-5,20
65,60,-5,-5,20
70,65,-5,-5,20
75,70,-5,-5,20
80,75,-5,-5,20
85,80,-5,-5,20
90,85,-5,-5,20
95,90,-5,-5,20
100,95,-5,-5,20
105,100,-5,-5,20
110,105,-5,-5,20
115,110,-5,-5,20
120,115,-5,-5,20
125,120,-5,-5,20
130,125,-5,-5,20
135,130,-5,-5,20
140,135,-5,-5,20
145,140,-5,-5,20
150,145,-5,-5,20
155,150,-5,-5,20
160,155,-5,-5,20
165,160,-5,-5,20
170,165,-5,-5,20
175,170,-5,-5,20
180,175,-5,-5,20
185,180,-5,-5,20
190,185,-5,-5,20
195,190,-5,-5,20
200,195,-5,-5,20
205,200,-5,-5,20
210,205,-5,-5,20
215,210,-5,-5,20
220,215,-5,-5,20
225,220,-5,-5,20
230,225,-5,-5,20
235,230,-5,-5,20
240,235,-5,-5,20
245,240,-5,-5,20
250,245,-5,-5,20
255,250,-5,-5,20
260,255,-5,-5,20
265,260,-5,-5,20
270,265,-5,-5,20
275,270,-5,-5,20
280,275,-5,-5,20
285,280,-5,-5,20
290,285,-5,-5,20
295,290,-5,-5,20
300,295,-5,-5,20
305,300,-5,-5,20
310,305,-5,-5,20
315,310,-5,-5,20
320,315,-5,-5,20
325,320,-5,-5,20
330,325,-5,-5,20
335,330,-5,-5,20
340,335,-5,-5,20
345,340,-5,-5,20
350,345,-5,-5,20
355,350,-5,-5,20
360,355,-5,-5,20
365,360,-5,-5,20
370,365,-5,-5,20
375,370,-5,-5,20
380,375,-5,-5,20
385,380,-5,-5,20
390,385,-5,-5,20
395,390,-5,-5,20
400,395,-5,-5,20
405,400,-5,-5,20
410,405,-5,-5,20
415,410,-5,-5,20
420,415,-5,-5,20
425,420,-5,-5,20
430,425,-5,-5,20
435,430,-5,-5,20
440,435,-5,-5,20
445,440,-5,-5,20
450,445,-5,-5,20
455,450,-5,-5,20
460,455,-5,-5,20
465,460,-5,-5,20
470,465,-5,-5,20
475,460,-5,5,20
480,455,-5,5,20
485,450,-5,5,20
490,445,-5,5,20
495,440,-5,5,20
500,435,-5,5,20
505,430,-5,5,20
510,425,-5,5,20
515,420,-5,5,20
520,415,-5,5,20
525,410,-5,5,20
530,405,-5,5,20
535,400,-5,5,20
540,395,-5,5,20
545,390,-5,5,20
550,385,-5,5,20
555,380,-5,5,20
560,375,-5,5,20
565,370,-5,5,20
570,365,-5,5,20
575,360,-5,5,20
580,355,-5,5,20
585,350,-5,5,20
590,345,-5,5,20
595,340,-5,5,20
600,335,-5,5,20
605,330,-5,5,20
610,325,-5,5,20
615,320,-5,5,20
620,315,-5,5,20
625,310,-5,5,20
630,305,-5,5,20
635,300,-5,5,20
640,295,-5,5,20
645,290,-5,5,20
650,285,-5,5,20
655,280,-5,5,20
660,275,-5,5,20
665,270,-5,5,20
670,265,-5,5,20
675,260,-5,5,20
680,255,-5,5,20
685,250,-5,5,20
690,245,-5,5,20
695,240,-5,5,20
700,235,-5,5,20
705,230,-5,5,20
710,225,-5,5,20
715,220,-5,5,20
720,215,-5,5,20
725,210,-5,5,20
730,205,-5,5,20
735,200,-5,5,20
740,195,-5,5,20
745,190,-5,5,20
750,185,-5,5,20
755,180,-5,5,20
760,175,-5,5,20
765,170,-5,5,20
770,165,-5,5,20
775,160,-5,5,20
780,155,-5,5,20
785,150,-5,5,20
790,145,-5,5,20
795,140,-5,5,20
800,135,-5,5,20
805,130,-5,5,20
810,125,-5,5,20
815,120,-5,5,20
820,115,-5,5,20
825,110,-5,5,20
830,105,-5,5,20
835,100,-5,5,20
840,95,-5,5,20
845,90,-5,5,20
850,85,-5,5,20
855,80,-5,5,20
860,75,-5,5,20
865,70,-5,5,20
870,65,-5,5,20
875,60,-5,5,20
880,55,-5,5,20
885,50,-5,5,20
890,45,-5,5,20
895,40,-5,5,20
900,35,-5,5,20
905,40,-5,-5,20
910,45,-5,-5,20
915,50,-5,-5,20
920,55,-5,-5,20
925,60,-5,-5,20
930,65,-5,-5,20
935,70,-5,-5,20
940,75,-5,-5,20
945,80,-5,-5,20
950,85,-5,-5,20
955,90,-5,-5,20
960,95,-5,-5,20
960,105,5,-5,20
955,110,5,-5,20
950,115,5,-5,20
945,120,5,-5,20
940,125,5,-5,20
935,130,5,-5,20
930,135,5,-5,20
925,140,5,-5,20
920,145,5,-5,20
915,150,5,-5,20
910,155,5,-5,20
905,160,5,-5,20
900,165,5,-5,20
895,170,5,-5,20
890,175,5,-5,20
885,180,5,-5,20
880,185,5,-5,20
875,190,5,-5,20
870,195,5,-5,20
865,200,5,-5,20
860,205,5,-5,20
855,210,5,-5,20
850,215,5,-5,20
845,220,5,-5,20
840,225,5,-5,20
835,230,5,-5,20
830,235,5,-5,20
825,240,5,-5,20
820,245,5,-5,20
815,250,5,-5,20
810,255,5,-5,20
805,260,5,-5,20
800,265,5,-5,20
795,270,5,-5,20
790,275,5,-5,20
785,280,5,-5,20
780,285,5,-5,20
775,290,5,-5,20
770,295,5,-5,20
765,300,5,-5,20
760,305,5,-5,20
755,310,5,-5,20
750,315,5,-5,20
745,320,5,-5,20
740,325,5,-5,20
735,330,5,-5,20
730,335,5,-5,20
725,340,5,-5,20
720,345,5,-5,20
715,350,5,-5,20
710,355,5,-5,20
705,360,5,-5,20
700,365,5,-5,20
695,370,5,-5,20
690,375,5,-5,20
685,380,5,-5,20
680,385,5,-5,20
675,390,5,-5,20
670,395,5,-5,20
665,400,5,-5,20
660,405,5,-5,20
655,410,5,-5,20
650,415,5,-5,20
645,420,5,-5,20
640,425,5,-5,20
635,430,5,-5,20
630,435,5,-5,20
625,440,5,-5,20
620,445,5,-5,25
615,450,5,-5,30
610,455,5,-5,35
605,460,5,-5,40
600,465,5,-5,45
595,460,5,5,50
590,455,5,5,55
585,450,5,5,60
580,445,5,5,65
575,440,5,5,70
570,435,5,5,75
565,430,5,5,80
560,425,5,5,85
555,420,5,5,90
550,415,5,5,95
545,410,5,5,100
540,405,5,5,105
535,400,5,5,110
530,395,5,5,115
525,390,5,5,120
520,385,5,5,125
515,380,5,5,130
510,375,5,5,135
505,370,5,5,140
500,365,5,5,145
495,360,5,5,150
490,355,5,5,155
485,350,5,5,160
480,345,5,5,165
475,340,5,5,170
470,335,5,5,175
465,330,5,5,180
460,325,5,5,180
455,320,5,5,180
450,315,5,5,180
445,310,5,5,180
440,305,5,5,180
435,300,5,5,180
430,295,5,5,180
425,290,5,5,180
420,285,5,5,180
415,280,5,5,180
410,275,5,5,180
405,270,5,5,180
400,265,5,5,180
395,260,5,5,180
390,255,5,5,180
385,250,5,5,180
380,245,5,5,180
375,240,5,5,180
370,235,5,5,180
365,230,5,5,180
360,225,5,5,180
355,220,5,5,180
350,215,5,5,180
345,210,5,5,180
340,205,5,5,180
335,200,5,5,180
330,195,5,5,180
325,190,5,5,180
320,185,5,5,180
315,180,5,5,180
310,175,5,5,180
305,170,5,5,180
300,165,5,5,180
295,160,5,5,180
290,155,5,5,180
285,150,5,5,180
280,145,5,5,180
275,140,5,5,180
270,135,5,5,180
265,130,5,5,180
260,125,5,5,180
255,120,5,5,180
250,115,5,5,180
245,110,5,5,180
240,105,5,5,180
235,100,5,5,180
230,95,5,5,180
225,90,5,5,180
220,85,5,5,180
215,80,5,5,180
210,75,5,5,180
205,70,5,5,180
200,65,5,5,180
195,60,5,5,180
190,55,5,5,180
185,50,5,5,180
180,45,5,5,180
175,40,5,5,180
170,35,5,5,180
165,40,5,-5,180
160,45,5,-5,180
155,50,5,-5,180
150,55,5,-5,180
145,60,5,-5,180
140,65,5,-5,180
135,70,5,-5,180
130,75,5,-5,180
125,80,5,-5,180
120,85,5,-5,180
115,90,5,-5,180
110,95,5,-5,180
105,100,5,-5,180
100,105,5,-5,180
95,110,5,-5,180
90,115,5,-5,180
85,120,5,-5,180
80,125,5,-5,180
75,130,5,-5,180
70,135,5,-5,180
65,140,5,-5,180
60,145,5,-5,180
55,150,5,-5,180
50,155,5,-5,180
45,160,5,-5,180
40,165,5,-5,180
35,170,5,-5,180
30,175,5,-5,180
25,180,5,-5,180
20,185,5,-5,180
15,190,5,-5,180
960,245,5,5,200
955,240,5,5,200
950,235,5,5,200
945,230,5,5,200
940,225,5,5,200
935,220,5,5,200
930,215,5,5,200
925,210,5,5,200
920,205,5,5,200
915,200,5,5,200
910,195,5,5,200
905,190,5,5,200
900,185,5,5,200
895,180,5,5,200
890,175,5,5,200
885,170,5,5,200
880,165,5,5,200
875,160,5,5,200
870,155,5,5,200
865,150,5,5,200
860,145,5,5,200
855,140,5,5,200
850,135,5,5,200
845,130,5,5,200
840,125,5,5,200
835,120,5,5,200
830,115,5,5,200
825,110,5,5,200
820,105,5,5,200
815,100,5,5,200
810,95,5,5,200
805,90,5,5,200
800,85,5,5,200
795,80,5,5,200
790,75,5,5,200
785,70,5,5,200
780,65,5,5,200
775,60,5,5,200
770,55,5,5,200
765,50,5,5,200
760,45,5,5,200
755,40,5,5,200
750,35,5,5,200
745,40,5,-5,200
740,45,5,-5,200
735,50,5,-5,200
730,55,5,-5,200
725,60,5,-5,200
720,65,5,-5,200
715,70,5,-5,200
710,75,5,-5,200
705,80,5,-5,200
700,85,5,-5,200
695,90,5,-5,200
690,95,5,-5,200
685,100,5,-5,200
680,105,5,-5,200
675,110,5,-5,200
670,115,5,-5,200
665,120,5,-5,200
660,125,5,-5,200
655,130,5,-5,200
650,135,5,-5,200
645,140,5,-5,200
640,145,5,-5,200
635,150,5,-5,200
630,155,5,-5,200
625,160,5,-5,200
620,165,5,-5,200
615,170,5,-5,200
610,175,5,-5,200
605,180,5,-5,200
600,185,5,-5,200
595,190,5,-5,200
590,195,5,-5,200
585,200,5,-5,200
580,205,5,-5,200
575,210,5,-5,200
570,215,5,-5,200
565,220,5,-5,200
560,225,5,-5,200
555,230,5,-5,200
550,235,5,-5,200
545,240,5,-5,200
540,245,5,-5,200
535,250,5,-5,200
530,255,5,-5,200
525,260,5,-5,200
520,265,5,-5,200
515,270,5,-5,200
510,275,5,-5,200
505,280,5,-5,200
500,285,5,-5,200
495,290,5,-5,200
490,295,5,-5,200
485,300,5,-5,200
480,305,5,-5,200
475,310,5,-5,200
470,315,5,-5,200
465,320,5,-5,195
460,325,5,-5,190
455,330,5,-5,185
450,335,5,-5,180
445,340,5,-5,175
440,345,5,-5,170
435,350,5,-5,165
430,355,5,-5,160
425,360,5,-5,155
420,365,5,-5,150
415,370,5,-5,150
410,375,5,-5,150
405,380,5,-5,150
400,385,5,-5,150
395,390,5,-5,150
390,395,5,-5,150
385,400,5,-5,150
380,405,5,-5,150
375,410,5,-5,150
370,415,5,-5,150
365,420,5,-5,150
360,425,5,-5,150
355,430,5,-5,150
350,435,5,-5,150
345,440,5,-5,150
340,445,5,-5,150
335,450,5,-5,150
330,455,5,-5,150
325,460,5,-5,150
320,465,5,-5,150
315,460,5,5,150
310,455,5,5,150
305,450,5,5,150
300,445,5,5,150
295,440,5,5,150
290,435,5,5,150
285,430,5,5,150
280,425,5,5,150
275,420,5,5,150
270,415,5,5,150
265,410,5,5,145
260,405,5,5,140
255,400,5,5,135
250,395,5,5,130
245,390,5,5,125
240,385,5,5,120
235,380,5,5,115
230,375,5,5,110
225,370,5,5,105
220,365,5,5,105
215,360,5,5,105
210,355,5,5,105
205,350,5,5,105
200,345,5,5,105
195,340,5,5,105
190,335,5,5,105
185,330,5,5,105
180,325,5,5,105
175,320,5,5,105
170,315,5,5,105
165,310,5,5,105
160,305,5,5,105
155,300,5,5,105
150,295,5,5,105
145,290,5,5,105
140,285,5,5,105
135,280,5,5,105
130,275,5,5,105
125,270,5,5,105
120,265,5,5,105
115,260,5,5,105
110,255,5,5,105
105,250,5,5,105
100,245,5,5,105
95,240,5,5,105
90,235,5,5,105
85,230,5,5,105
80,225,5,5,105
75,220,5,5,105
70,215,5,5,105
65,210,5,5,105
60,205,5,5,105
55,200,5,5,105
50,195,5,5,105
45,190,5,5,105
40,185,5,5,105
40,175,-5,5,105
45,170,-5,5,105
50,165,-5,5,105
55,160,-5,5,105
60,155,-5,5,105
65,150,-5,5,105
70,145,-5,5,105
75,140,-5,5,105
80,135,-5,5,105
85,130,-5,5,105
90,125,-5,5,105
95,120,-5,5,105
100,115,-5,5,105
105,110,-5,5,105
110,105,-5,5,105
115,100,-5,5,105
120,95,-5,5,105
125,90,-5,5,105
130,85,-5,5,105
135,80,-5,5,105
140,75,-5,5,105
145,70,-5,5,105
150,65,-5,5,105
155,60,-5,5,105
160,55,-5,5,105
165,50,-5,5,105
170,45,-5,5,105
175,40,-5,5,105
180,35,-5,5,105
185,40,-5,-5,105
190,45,-5,-5,105
195,50,-5,-5,105
200,55,-5,-5,105
205,60,-5,-5,105
210,65,-5,-5,105
215,70,-5,-5,105
220,75,-5,-5,105
225,80,-5,-5,105
230,85,-5,-5,105
235,90,-5,-5,105
240,95,-5,-5,105
245,100,-5,-5,105
250,105,-5,-5,105
255,110,-5,-5,105
260,115,-5,-5,105
265,120,-5,-5,105
270,125,-5,-5,105
275,130,-5,-5,105
280,135,-5,-5,105
285,140,-5,-5,105
290,145,-5,-5,105
295,150,-5,-5,105
300,155,-5,-5,105
305,160,-5,-5,105
310,165,-5,-5,105
315,170,-5,-5,105
320,175,-5,-5,105
325,180,-5,-5,105
330,185,-5,-5,105
335,190,-5,-5,105
340,195,-5,-5,105
345,200,-5,-5,105
350,205,-5,-5,105
355,210,-5,-5,105
360,215,-5,-5,105
365,220,-5,-5,105
370,225,-5,-5,105
375,230,-5,-5,105
380,235,-5,-5,105
385,240,-5,-5,105
390,245,-5,-5,105
395,250,-5,-5,105
400,255,-5,-5,105
405,260,-5,-5,105
410,265,-5,-5,105
415,270,-5,-5,105
420,275,-5,-5,105
425,280,-5,-5,105
430,285,-5,-5,105
435,290,-5,-5,105
440,295,-5,-5,105
445,300,-5,-5,105
450,305,-5,-5,105
455,310,-5,-5,105
460,315,-5,-5,105
465,320,-5,-5,105
470,325,-5,-5,105
475,330,-5,-5,105
480,335,-5,-5,105
485,340,-5,-5,105
490,345,-5,-5,105
495,350,-5,-5,105
500,355,-5,-5,105
505,360,-5,-5,105
510,365,-5,-5,105
515,370,-5,-5,105
520,375,-5,-5,105
525,380,-5,-5,105
530,385,-5,-5,105
535,390,-5,-5,105
540,395,-5,-5,105
545,400,-5,-5,105
550,405,-5,-5,105
555,410,-5,-5,105
560,415,-5,-5,105
565,420,-5,-5,105
570,425,-5,-5,105
575,430,-5,-5,105
580,435,-5,-5,105
585,440,-5,-5,105
590,445,-5,-5,105
595,450,-5,-5,105
600,455,-5,-5,105
605,460,-5,-5,105
610,465,-5,-5,105
615,460,-5,5,105
620,455,-5,5,105
625,450,-5,5,105
630,445,-5,5,105
635,440,-5,5,105
640,435,-5,5,105
645,430,-5,5,105
650,425,-5,5,105
655,420,-5,5,105
660,415,-5,5,105
665,410,-5,5,105
670,405,-5,5,105
675,400,-5,5,105
680,395,-5,5,105
685,390,-5,5,105
690,385,-5,5,105
695,380,-5,5,105
700,375,-5,5,105
705,370,-5,5,105
710,365,-5,5,105
715,360,-5,5,105
720,355,-5,5,105
725,350,-5,5,105
730,345,-5,5,105
735,340,-5,5,105
740,335,-5,5,105
745,330,-5,5,105
750,325,-5,5,105
755,320,-5,5,105
760,315,-5,5,105
765,310,-5,5,105
770,305,-5,5,105
775,300,-5,5,105
780,295,-5,5,105
785,290,-5,5,105
790,285,-5,5,105
795,280,-5,5,105
800,275,-5,5,105
805,270,-5,5,105
810,265,-5,5,105
815,260,-5,5,105
820,255,-5,5,105
825,250,-5,5,105
830,245,-5,5,105
835,240,-5,5,105
840,235,-5,5,105
845,230,-5,5,105
850,225,-5,5,105
855,220,-5,5,105
860,215,-5,5,105
865,210,-5,5,105
870,205,-5,5,105
875,200,-5,5,105
880,195,-5,5,105
885,190,-5,5,105
890,185,-5,5,105
895,180,-5,5,105
900,175,-5,5,105
905,170,-5,5,105
910,165,-5,5,105
915,160,-5,5,105
920,155,-5,5,105
925,150,-5,5,105
930,145,-5,5,105
935,140,-5,5,105
940,135,-5,5,105
945,130,-5,5,105
950,125,-5,5,105
955,120,-5,5,105
960,115,-5,5,105
960,105,5,5,105
955,100,5,5,105
950,95,5,5,105
945,90,5,5,105
940,85,5,5,105
935,80,5,5,105
930,75,5,5,105
925,70,5,5,105
920,65,5,5,105
915,60,5,5,105
910,55,5,5,105
905,50,5,5,105
900,45,5,5,105
895,40,5,5,105
890,35,5,5,105
885,40,5,-5,105
880,45,5,-5,105
875,50,5,-5,105
870,55,5,-5,105
865,60,5,-5,105
860,65,5,-5,105
855,70,5,-5,105
850,75,5,-5,105
845,80,5,-5,105
840,85,5,-5,105
835,90,5,-5,105
830,95,5,-5,105
825,100,5,-5,105
820,105,5,-5,105
815,110,5,-5,105
810,115,5,-5,105
805,120,5,-5,105
800,125,5,-5,105
795,130,5,-5,105
790,135,5,-5,105
785,140,5,-5,105
780,145,5,-5,105
775,150,5,-5,105
770,155,5,-5,105
765,160,5,-5,105
760,165,5,-5,105
755,170,5,-5,105
750,175,5,-5,105
745,180,5,-5,105
740,185,5,-5,105
735,190,5,-5,105
730,195,5,-5,105
725,200,5,-5,105
720,205,5,-5,105
715,210,5,-5,105
710,215,5,-5,105
705,220,5,-5,105
700,225,5,-5,105
695,230,5,-5,105
690,235,5,-5,105
685,240,5,-5,105
680,245,5,-5,105
675,250,5,-5,105
670,255,5,-5,105
665,260,5,-5,105
660,265,5,-5,110
655,270,5,-5,115
650,275,5,-5,120
645,280,5,-5,125
640,285,5,-5,130
635,290,5,-5,135
630,295,5,-5,140
625,300,5,-5,145
620,305,5,-5,150
615,310,5,-5,155
610,315,5,-5,160
605,320,5,-5,160
600,325,5,-5,160
595,330,5,-5,160
590,335,5,-5,160
585,340,5,-5,160
580,345,5,-5,160
575,350,5,-5,160
570,355,5,-5,160
565,360,5,-5,160
560,365,5,-5,160
555,370,5,-5,160
550,375,5,-5,160
545,380,5,-5,160
540,385,5,-5,160
535,390,5,-5,160
530,395,5,-5,160
525,400,5,-5,160
520,405,5,-5,160
515,410,5,-5,160
510,415,5,-5,160
505,420,5,-5,160
500,425,5,-5,160
495,430,5,-5,160
490,435,5,-5,160
485,440,5,-5,160
480,445,5,-5,160
475,450,5,-5,160
470,455,5,-5,160
465,460,5,-5,160
460,465,5,-5,160
455,460,5,5,160
450,455,5,5,160
445,450,5,5,160
440,445,5,5,160
435,440,5,5,160
430,435,5,5,160
425,430,5,5,160
420,425,5,5,160
415,420,5,5,160
410,415,5,5,160
405,410,5,5,160
400,405,5,5,160
395,400,5,5,160
390,395,5,5,160
385,390,5,5,160
380,385,5,5,160
375,380,5,5,160
370,375,5,5,160
365,370,5,5,160
360,365,5,5,160
355,360,5,5,160
350,355,5,5,155
345,350,5,5,150
340,345,5,5,145
335,340,5,5,140
330,335,5,5,135
325,330,5,5,130
320,325,5,5,125
315,320,5,5,120
310,315,5,5,115
305,310,5,5,110
300,305,5,5,105
295,300,5,5,100
290,295,5,5,95
285,290,5,5,90
280,285,5,5,85
275,280,5,5,80
270,275,5,5,75
265,270,5,5,70
260,265,5,5,65
255,260,5,5,60
250,255,5,5,55
245,250,5,5,50
240,245,5,5,45
235,240,5,5,40
230,235,5,5,35
225,230,5,5,30
220,225,5,5,25
215,220,5,5,20
210,215,5,5,20
205,210,5,5,20
200,205,5,5,20
195,200,5,5,20
190,195,5,5,20
185,190,5,5,20
180,185,5,5,20
175,180,5,5,20
170,175,5,5,20
165,170,5,5,20
160,165,5,5,20
155,160,5,5,20
150,155,5,5,20
145,150,5,5,20
140,145,5,5,20
135,140,5,5,20
130,135,5,5,20
125,130,5,5,20
120,125,5,5,20
115,120,5,5,20
110,115,5,5,20
105,110,5,5,20
100,105,5,5,20
95,100,5,5,20
90,95,5,5,20
85,90,5,5,20
80,85,5,5,20
75,80,5,5,20
70,75,5,5,20
65,70,5,5,20
60,65,5,5,20
55,60,5,5,20
50,55,5,5,20
45,50,5,5,20
40,45,5,5,20
40,35,-5,5,20
45,40,-5,-5,20
50,45,-5,-5,20
55,50,-5,-5,20
60,55,-5,-5,20
65,60,-5,-5,20
70,65,-5,-5,20
75,70,-5,-5,20
80,75,-5,-5,20
85,80,-5,-5,20
90,85,-5,-5,20
95,90,-5,-5,20
100,95,-5,-5,20
105,100,-5,-5,20
110,105,-5,-5,20
115,110,-5,-5,20
120,115,-5,-5,20
125,120,-5,-5,20
130,125,-5,-5,20
135,130,-5,-5,20
140,135,-5,-5,20
145,140,-5,-5,25
150,145,-5,-5,30
155,150,-5,-5,35
160,155,-5,-5,40
165,160,-5,-5,45
170,165,-5,-5,50
175,170,-5,-5,55
180,175,-5,-5,60
185,180,-5,-5,65
190,185,-5,-5,70
195,190,-5,-5,75
200,195,-5,-5,80
205,200,-5,-5,85
210,205,-5,-5,90
215,210,-5,-5,95
220,215,-5,-5,100
225,220,-5,-5,105
230,225,-5,-5,110
235,230,-5,-5,110
240,235,-5,-5,110
245,240,-5,-5,110
250,245,-5,-5,110
255,250,-5,-5,110
260,255,-5,-5,110
265,260,-5,-5,110
270,265,-5,-5,110
275,270,-5,-5,110
280,275,-5,-5,110
285,280,-5,-5,110
290,285,-5,-5,110
295,290,-5,-5,110
300,295,-5,-5,110
305,300,-5,-5,110
310,305,-5,-5,110
315,310,-5,-5,110
320,315,-5,-5,110
325,320,-5,-5,110
330,325,-5,-5,110
335,330,-5,-5,110
340,335,-5,-5,110
345,340,-5,-5,110
350,345,-5,-5,110
355,350,-5,-5,110
360,355,-5,-5,110
365,360,-5,-5,110
370,365,-5,-5,110
375,370,-5,-5,110
380,375,-5,-5,110
385,380,-5,-5,110
390,385,-5,-5,110
395,390,-5,-5,110
400,395,-5,-5,110
405,400,-5,-5,110
410,405,-5,-5,110
415,410,-5,-5,110
420,415,-5,-5,110
425,420,-5,-5,110
430,425,-5,-5,110
435,430,-5,-5,110
440,435,-5,-5,110
445,440,-5,-5,110
450,445,-5,-5,110
455,450,-5,-5,110
460,455,-5,-5,110
465,460,-5,-5,110
470,465,-5,-5,110
475,460,-5,5,110
480,455,-5,5,110
485,450,-5,5,110
490,445,-5,5,110
495,440,-5,5,110
500,435,-5,5,110
505,430,-5,5,110
510,425,-5,5,110
515,420,-5,5,110
520,415,-5,5,110
525,410,-5,5,110
530,405,-5,5,110
535,400,-5,5,110
540,395,-5,5,110
545,390,-5,5,110
550,385,-5,5,110
555,380,-5,5,110
560,375,-5,5,110
565,370,-5,5,110
570,365,-5,5,110
575,360,-5,5,110
580,355,-5,5,110
585,350,-5,5,110
590,345,-5,5,110
595,340,-5,5,110
600,335,-5,5,110
605,330,-5,5,110
610,325,-5,5,110
615,320,-5,5,110
620,315,-5,5,110
625,310,-5,5,110
630,305,-5,5,110
635,300,-5,5,110
640,295,-5,5,110
645,290,-5,5,110
650,285,-5,5,110
655,280,-5,5,110
660,275,-5,5,110
665,270,-5,5,110
670,265,-5,5,110
675,260,-5,5,110
680,255,-5,5,110
685,250,-5,5,110
690,245,-5,5,110
695,240,-5,5,110
700,235,-5,5,110
705,230,-5,5,110
710,225,-5,5,110
715,220,-5,5,110
720,215,-5,5,110
725,210,-5,5,110
730,205,-5,5,110
735,200,-5,5,110
740,195,-5,5,110
745,190,-5,5,110
750,185,-5,5,110
755,180,-5,5,110
760,175,-5,5,110
765,170,-5,5,110
770,165,-5,5,110
775,160,-5,5,110
780,155,-5,5,110
785,150,-5,5,110
790,145,-5,5,110
795,140,-5,5,110
800,135,-5,5,110
805,130,-5,5,110
810,125,-5,5,110
815,120,-5,5,110
820,115,-5,5,110
825,110,-5,5,110
830,105,-5,5,110
835,100,-5,5,110
840,95,-5,5,110
845,90,-5,5,110
850,85,-5,5,110
855,80,-5,5,110
860,75,-5,5,110
865,70,-5,5,110
870,65,-5,5,110
875,60,-5,5,110
880,55,-5,5,110
885,50,-5,5,110
890,45,-5,5,110
895,40,-5,5,110
900,35,-5,5,110
905,40,-5,-5,110
910,45,-5,-5,110
915,50,-5,-5,110
920,55,-5,-5,110
925,60,-5,-5,110
930,65,-5,-5,110
935,70,-5,-5,110
940,75,-5,-5,110
945,80,-5,-5,110
950,85,-5,-5,110
955,90,-5,-5,110
960,95,-5,-5,110
960,105,5,-5,110
